,project_name,project_url,snky_url,project_test_frequency,project_total_dependency,project_last_tested,project_issue_count,project_monitored
112,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/09bd9b23-3577-4683-b586-e909aab8c42b,weekly,0,2023-01-19T08:00:56.273Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
113,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/12128a26-2433-4b01-b204-27810ff19303,weekly,0,2023-01-19T07:21:02.951Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
114,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/33900e59-9c74-4606-8ccc-5383864bf227,weekly,0,2023-01-19T07:12:32.664Z,"IssueCounts(low=2, medium=0, high=0, critical=0)",True
115,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/c3481570-71a9-4987-bcca-1e2191b4802a,weekly,0,2023-01-19T07:04:52.214Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
116,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/2331aa57-efe5-4ad4-b14f-c954a83f47a0,weekly,0,2023-01-19T07:04:52.056Z,"IssueCounts(low=3, medium=0, high=0, critical=0)",True
117,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/cad24360-224d-435e-9024-1f8d3447eefe,weekly,0,2023-01-19T06:50:30.912Z,"IssueCounts(low=0, medium=3, high=0, critical=0)",True
118,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/b7d21c4c-6849-4d2e-b066-d4e640a61a30,weekly,0,2023-01-19T06:47:47.916Z,"IssueCounts(low=4, medium=0, high=0, critical=0)",True
119,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/19d0117f-e1c1-4fb7-bf5b-b5b037e50976,weekly,0,2023-01-19T06:42:01.556Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
120,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/e6c4ef8e-62db-40bd-bdb4-fb418b017d71,weekly,0,2023-01-19T05:33:51.294Z,"IssueCounts(low=2, medium=0, high=0, critical=0)",True
121,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/4b730f46-7940-4481-8b8a-d8bd06e5891d,weekly,0,2023-01-19T05:23:47.778Z,"IssueCounts(low=3, medium=0, high=0, critical=0)",True
122,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/7986c9fd-373d-49ae-b548-385697bfcdd5,weekly,0,2023-01-19T05:22:07.175Z,"IssueCounts(low=2, medium=2, high=0, critical=0)",True
123,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/41d00f65-0e4e-4899-9316-ffd5e36ddf82,weekly,0,2023-01-19T05:19:08.800Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
124,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/46ac5caa-36cc-4606-ac4f-987f83539252,weekly,0,2023-01-19T05:12:00.187Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
125,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/8d58e02f-9231-4bf2-8bbf-22a79cb2ec83,weekly,0,2023-01-19T05:11:15.675Z,"IssueCounts(low=2, medium=0, high=0, critical=0)",True
126,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/192554f9-d0d2-45eb-ac5d-5c073bbc02fc,weekly,0,2023-01-19T04:26:24.155Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
127,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/a28600c6-1561-47e0-9fbd-5064b7184d2a,weekly,0,2023-01-19T04:04:25.217Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
128,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/e34df0fa-2133-4893-9b28-1823c7f3a64c,weekly,0,2023-01-19T03:50:42.955Z,"IssueCounts(low=2, medium=0, high=0, critical=0)",True
129,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/5694775f-394d-4071-9256-8f5ad8d0fc1c,weekly,0,2023-01-19T03:47:58.163Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
130,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/cc3f3707-59a8-4274-a670-96d30d6ef44a,weekly,0,2023-01-19T03:40:27.573Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
131,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/6ad6edd9-be69-4ad7-8a97-8ae345c30f7b,weekly,0,2023-01-19T03:22:14.849Z,"IssueCounts(low=5, medium=8, high=0, critical=0)",True
132,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/9cafdaf8-e14f-41ac-a69f-465171f023e8,weekly,0,2023-01-19T02:51:36.774Z,"IssueCounts(low=1, medium=0, high=0, critical=0)",True
133,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/e8a50fab-20d2-4689-a5e6-29e18a3f8c02,weekly,0,2023-01-19T02:18:25.739Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
134,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/24fc7c7e-92d2-4a5c-ba54-6fa9ae2ac356,weekly,0,2023-01-19T02:17:11.052Z,"IssueCounts(low=1, medium=1, high=0, critical=0)",True
135,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/3a0f2bf7-2bb0-49f2-b0ba-dac12d42702f,weekly,0,2023-01-19T01:42:21.615Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
136,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/004bf8f4-7b11-40a5-b855-ca4c39cf222a,weekly,0,2023-01-19T01:11:24.605Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
137,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/f1d4c43b-8b29-4da5-a6eb-25679e8fb1e4,weekly,0,2023-01-19T00:44:19.832Z,"IssueCounts(low=3, medium=3, high=0, critical=0)",True
138,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/16bc7d15-f5ae-4007-8540-357e78de4ca2,weekly,0,2023-01-19T00:26:05.369Z,"IssueCounts(low=1, medium=2, high=0, critical=0)",True
139,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/a27e157e-a5f0-42e7-878b-ed496f75ef38,weekly,0,2023-01-18T23:38:59.776Z,"IssueCounts(low=4, medium=0, high=0, critical=0)",True
140,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/4a4364dc-0a4d-4ef2-b262-0a65baf0fd23,weekly,0,2023-01-18T23:25:43.754Z,"IssueCounts(low=0, medium=2, high=0, critical=0)",True
141,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/ff3e516a-f037-4530-a031-c184492e923e,weekly,0,2023-01-18T22:45:14.348Z,"IssueCounts(low=3, medium=0, high=0, critical=0)",True
142,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/e0365395-0d67-485e-92e1-5e6561a162e6,weekly,0,2023-01-18T22:22:52.774Z,"IssueCounts(low=6, medium=2, high=0, critical=0)",True
143,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/81f06ff8-2c46-4d6b-af86-65a6b5cae002,weekly,0,2023-01-18T22:03:33.460Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
144,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/d7d0b79b-0536-4b5c-a582-896f2f40bfc2,weekly,0,2023-01-18T21:48:11.205Z,"IssueCounts(low=3, medium=0, high=0, critical=0)",True
145,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/1f9a53aa-91d6-46e7-8c51-3648c78cb87a,weekly,0,2023-01-18T21:23:54.636Z,"IssueCounts(low=4, medium=0, high=0, critical=0)",True
146,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/9d826775-ae9a-4325-b69b-fda7eb9c7ca8,weekly,0,2023-01-18T21:02:48.557Z,"IssueCounts(low=4, medium=0, high=0, critical=0)",True
147,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/82ef80b9-d6c7-43e4-a66b-f1d888f22194,weekly,0,2023-01-18T20:45:09.607Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
148,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/609b5b0a-92d5-4d2f-8500-dbb3acd1829b,weekly,0,2023-01-18T20:35:05.299Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
149,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/f864f145-3994-4022-af18-e586e6c6e00e,weekly,0,2023-01-18T20:06:16.513Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
150,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/1c0849e4-d75a-4238-900e-b7e991ab5048,weekly,0,2023-01-18T19:22:57.531Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
151,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/3c19b10e-9b6f-4cb4-8dfd-620398cf244f,weekly,0,2023-01-18T19:20:20.330Z,"IssueCounts(low=1, medium=0, high=0, critical=0)",True
152,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/dafc368a-288f-44c0-abe2-d2aba41fd949,weekly,0,2023-01-18T19:13:11.364Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
153,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/458831af-ee87-4f1e-9a90-e0f2056aab7b,weekly,0,2023-01-18T19:03:11.595Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
154,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/a0439257-9e1e-47c2-ad8e-4cd75827e658,weekly,0,2023-01-18T18:57:26.693Z,"IssueCounts(low=5, medium=8, high=0, critical=0)",True
155,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/2fdb1dbd-2bec-4635-a1e0-0e555257b614,weekly,0,2023-01-18T18:52:54.435Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
156,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/58ba862f-8e3a-4f2a-b6a7-f54ede85d8f3,weekly,0,2023-01-18T17:59:40.279Z,"IssueCounts(low=2, medium=4, high=0, critical=0)",True
157,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/182953ec-cc8a-4e0c-9a07-3ad3330c8828,weekly,0,2023-01-18T17:30:55.653Z,"IssueCounts(low=1, medium=1, high=0, critical=0)",True
158,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/5509fd4a-75e1-4d76-88b7-e4f872ff3049,weekly,0,2023-01-18T17:14:02.940Z,"IssueCounts(low=5, medium=3, high=0, critical=0)",True
159,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/4c0ea529-acd4-4193-8e9d-5f51d086d765,weekly,0,2023-01-18T16:49:11.251Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
160,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/2f61257a-7682-42d5-a19a-0212f5c06454,weekly,0,2023-01-17T07:23:56.184Z,"IssueCounts(low=5, medium=8, high=0, critical=0)",True
161,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/608e5c0d-f1ea-4c27-b7af-5e52eba2bfe1,weekly,0,2023-01-17T06:28:03.072Z,"IssueCounts(low=5, medium=9, high=0, critical=0)",True
162,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/70332567-75d6-41a1-a836-e271fa7d7c4c,weekly,0,2023-01-17T06:22:33.278Z,"IssueCounts(low=1, medium=0, high=0, critical=0)",True
163,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/bf8fdbee-55dc-437b-8afe-033e35508eb4,weekly,0,2023-01-17T01:17:11.473Z,"IssueCounts(low=7, medium=2, high=0, critical=0)",True
164,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/bd5ea963-788d-406b-a095-7c95bba5e14c,weekly,0,2023-01-17T01:02:29.041Z,"IssueCounts(low=7, medium=2, high=0, critical=0)",True
165,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/c1cb1e5d-c78a-4ae8-9903-70429e1889d5,weekly,0,2023-01-16T22:00:27.804Z,"IssueCounts(low=1, medium=0, high=0, critical=0)",True
166,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/cb63f0ff-e23a-4c0e-87b6-071fabf4a513,weekly,0,2023-01-16T17:00:08.889Z,"IssueCounts(low=1, medium=0, high=0, critical=0)",True
167,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/bae83ac3-77b4-49e3-9c5c-210a85654912,daily,445,2023-01-09T19:18:14.759Z,"IssueCounts(low=1, medium=9, high=0, critical=0)",True
168,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/d4308828-e200-4bfd-9dc6-9ed16b53b883,weekly,0,2022-11-10T06:20:42.954Z,"IssueCounts(low=4, medium=0, high=0, critical=0)",True
169,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/a429924a-ec03-42c0-8680-e161b0d85c66,daily,215,2022-10-17T10:43:28.155Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
170,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/87e02625-f41e-4632-8b24-5a704644a159,daily,152,2022-10-17T10:42:11.179Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
171,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/fcb04283-9642-4aec-ae50-1a2a79ddb1ef,daily,27,2022-10-17T10:34:36.158Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
172,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/2c60b07a-db10-45bc-994d-17afcfada02e,daily,89,2022-10-17T10:13:12.477Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
173,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/e9b439ea-c5af-4c6a-85b0-8f011a8a0555,daily,1,2022-10-15T02:48:51.654Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
174,bedrock-1rn,,https://app.snyk.io/org/bedrock-1rn/project/13b876ed-7293-45ea-99c9-3ae52fdc8ec8,daily,0,2022-10-12T22:35:19.470Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
175,alphafront,,https://app.snyk.io/org/alphafront/project/35d5cca4-778e-43be-81cc-039a78f3f8de,daily,26,2023-01-20T23:23:17.800Z,"IssueCounts(low=0, medium=4, high=2, critical=2)",True
176,alphafront,,https://app.snyk.io/org/alphafront/project/80f41bca-a35d-4945-a746-fc85ac2c1328,daily,18,2023-01-20T23:15:51.966Z,"IssueCounts(low=1, medium=4, high=1, critical=0)",True
177,alphafront,,https://app.snyk.io/org/alphafront/project/ad54c91a-e488-4903-97fb-c9960e953181,daily,10,2023-01-20T21:30:13.071Z,"IssueCounts(low=0, medium=3, high=0, critical=0)",True
178,alphafront,,https://app.snyk.io/org/alphafront/project/c41b6659-b7f6-47d7-b1f9-2b82e929a8fa,daily,19,2023-01-20T21:15:01.475Z,"IssueCounts(low=0, medium=3, high=1, critical=0)",True
179,alphafront,,https://app.snyk.io/org/alphafront/project/5adcffca-5bed-4d70-bc58-363ab21f38a7,daily,47,2023-01-20T21:08:50.395Z,"IssueCounts(low=0, medium=3, high=2, critical=0)",True
180,alphafront,,https://app.snyk.io/org/alphafront/project/82d87eae-dbe7-4288-8c21-5ded95f43986,daily,39,2023-01-20T21:00:05.551Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
181,alphafront,,https://app.snyk.io/org/alphafront/project/bf95d530-af9f-43ce-a7e4-0d36f9e4e060,daily,34,2023-01-20T20:58:21.176Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
182,alphafront,,https://app.snyk.io/org/alphafront/project/86ef5489-7b9a-4025-9e47-55638fe62dff,daily,44,2023-01-20T20:30:32.002Z,"IssueCounts(low=3, medium=4, high=0, critical=0)",True
183,alphafront,,https://app.snyk.io/org/alphafront/project/584969df-e820-4fef-953e-4b5c315d5fc7,daily,260,2023-01-20T19:48:51.213Z,"IssueCounts(low=1, medium=14, high=9, critical=0)",True
184,alphafront,,https://app.snyk.io/org/alphafront/project/acac4fb5-13f4-4953-97c1-5dba39bcd742,daily,609,2023-01-20T19:39:49.380Z,"IssueCounts(low=0, medium=3, high=5, critical=0)",True
185,alphafront,,https://app.snyk.io/org/alphafront/project/9f1bd61d-fd87-46c0-8bdb-4833793694e3,daily,0,2023-01-20T19:38:54.482Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
186,alphafront,,https://app.snyk.io/org/alphafront/project/9cd98357-9437-4f06-9a5f-04da7db1b087,daily,2,2023-01-20T19:14:39.955Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
187,alphafront,,https://app.snyk.io/org/alphafront/project/41e44ad1-6396-4cc3-925a-da5383fa5d14,daily,36,2023-01-20T18:53:48.967Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
188,alphafront,,https://app.snyk.io/org/alphafront/project/231b99e7-1328-47fd-af0c-2e97ae5a28a2,daily,8,2023-01-20T18:53:12.035Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
189,alphafront,,https://app.snyk.io/org/alphafront/project/c4460e12-d757-4ada-9304-ff02110af5a6,daily,365,2023-01-20T18:38:06.388Z,"IssueCounts(low=2, medium=15, high=12, critical=1)",True
190,alphafront,,https://app.snyk.io/org/alphafront/project/bc309c26-7d5f-48e9-9efb-8b788dec4487,daily,365,2023-01-20T18:34:56.172Z,"IssueCounts(low=2, medium=15, high=12, critical=1)",True
191,alphafront,,https://app.snyk.io/org/alphafront/project/4c7366ee-924e-45b0-b891-436f72adda84,daily,11,2023-01-20T18:29:12.449Z,"IssueCounts(low=1, medium=1, high=0, critical=0)",True
192,alphafront,,https://app.snyk.io/org/alphafront/project/1f9ece32-4848-4b4b-a01b-bc22ebd7daab,daily,1,2023-01-20T18:21:46.722Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
193,alphafront,,https://app.snyk.io/org/alphafront/project/83e97946-1bf7-4cec-b4bd-f26fab8d4a0d,daily,190,2023-01-20T18:09:37.021Z,"IssueCounts(low=0, medium=11, high=10, critical=0)",True
194,alphafront,,https://app.snyk.io/org/alphafront/project/d2a5b2e4-9c58-4dda-89b5-0be69fd6f593,daily,414,2023-01-20T18:00:01.125Z,"IssueCounts(low=371, medium=28, high=4, critical=1)",True
195,alphafront,,https://app.snyk.io/org/alphafront/project/e4831c59-c9f8-4a00-8045-ef2de28d898b,daily,81,2023-01-20T17:51:13.418Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
196,alphafront,,https://app.snyk.io/org/alphafront/project/a467f4e1-68be-4336-8166-47dbffea13c2,daily,2,2023-01-20T17:49:14.870Z,"IssueCounts(low=0, medium=2, high=1, critical=0)",True
197,alphafront,,https://app.snyk.io/org/alphafront/project/5696af5a-b342-4e09-b804-4f79e774a45a,daily,35,2023-01-20T17:35:17.303Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
198,alphafront,,https://app.snyk.io/org/alphafront/project/975cc5fe-846f-4cef-8ad0-bd0521c4527c,daily,1,2023-01-20T17:31:58.980Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
199,alphafront,,https://app.snyk.io/org/alphafront/project/9d43bb9d-e3d6-41a2-b22c-9dffde987d76,daily,16,2023-01-20T17:31:20.343Z,"IssueCounts(low=0, medium=3, high=1, critical=0)",True
200,alphafront,,https://app.snyk.io/org/alphafront/project/5c45119b-580c-430e-a355-e4e2e2e5fded,daily,77,2023-01-20T17:25:48.528Z,"IssueCounts(low=0, medium=20, high=7, critical=1)",True
201,alphafront,,https://app.snyk.io/org/alphafront/project/b5136d37-dc04-4000-9c18-7c10143e19c6,daily,10,2023-01-20T17:23:13.244Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
202,alphafront,,https://app.snyk.io/org/alphafront/project/1cc0f0d7-1983-4a03-996e-eea69204278c,daily,2,2023-01-20T17:12:48.233Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
203,alphafront,,https://app.snyk.io/org/alphafront/project/9e4ba6cf-cba6-4c75-9fcc-309f6a09118e,daily,35,2023-01-20T17:10:56.449Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
204,alphafront,,https://app.snyk.io/org/alphafront/project/2c447cd0-5409-4237-87e4-9a6f2013d776,daily,0,2023-01-20T17:07:23.430Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
205,alphafront,,https://app.snyk.io/org/alphafront/project/606bbeb3-0683-4101-b48d-d837553484d0,daily,29,2023-01-20T17:04:04.493Z,"IssueCounts(low=4, medium=3, high=1, critical=0)",True
206,alphafront,,https://app.snyk.io/org/alphafront/project/9212852b-25b5-45d8-82ef-f214720c032b,daily,19,2023-01-20T17:03:01.102Z,"IssueCounts(low=1, medium=6, high=2, critical=1)",True
207,alphafront,,https://app.snyk.io/org/alphafront/project/ec98053c-c591-47e3-bb40-bbcf33a00d76,daily,18,2023-01-20T16:52:55.552Z,"IssueCounts(low=1, medium=4, high=1, critical=0)",True
208,alphafront,,https://app.snyk.io/org/alphafront/project/59cb6037-5b5d-4e9e-beac-0c73513b9b83,daily,0,2023-01-20T16:52:26.393Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
209,alphafront,,https://app.snyk.io/org/alphafront/project/51ec4d46-d4ce-416a-9789-b99c6a0039d1,daily,15,2023-01-20T16:52:13.691Z,"IssueCounts(low=0, medium=6, high=2, critical=0)",True
210,alphafront,,https://app.snyk.io/org/alphafront/project/f652b51d-c0c9-483b-ba63-a3a2f49d5da2,daily,23,2023-01-20T16:47:34.411Z,"IssueCounts(low=0, medium=4, high=2, critical=0)",True
211,alphafront,,https://app.snyk.io/org/alphafront/project/1b55aef7-a5f2-4c44-b4e1-6b32188e27c5,daily,403,2023-01-20T10:51:20.119Z,"IssueCounts(low=1, medium=11, high=6, critical=0)",True
212,alphafront,,https://app.snyk.io/org/alphafront/project/882e38e7-4a79-4ab6-bd92-ead29ea6c97b,daily,88,2023-01-20T10:47:47.464Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
213,alphafront,,https://app.snyk.io/org/alphafront/project/8aef1804-4148-4f39-b57b-f54109acd704,daily,25,2023-01-20T10:25:18.007Z,"IssueCounts(low=0, medium=5, high=2, critical=0)",True
214,alphafront,,https://app.snyk.io/org/alphafront/project/6a81555f-d410-4024-9cab-3e6a032f0054,daily,16,2023-01-20T09:42:21.943Z,"IssueCounts(low=0, medium=3, high=1, critical=0)",True
215,alphafront,,https://app.snyk.io/org/alphafront/project/ba86341d-f474-48f0-9d17-012602aa3dc0,daily,122,2023-01-20T09:32:38.358Z,"IssueCounts(low=0, medium=8, high=5, critical=2)",True
216,alphafront,,https://app.snyk.io/org/alphafront/project/e6a19fb5-5e04-41e8-9e02-442cc475d44b,daily,0,2023-01-20T09:24:20.635Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
217,alphafront,,https://app.snyk.io/org/alphafront/project/5a654540-2fbe-483b-8eb6-890208140aa6,daily,0,2023-01-20T09:17:29.565Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
218,alphafront,,https://app.snyk.io/org/alphafront/project/8bf64606-1699-41b1-a1b1-88b508b24c55,daily,85,2023-01-20T09:16:29.784Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
219,alphafront,,https://app.snyk.io/org/alphafront/project/9880e3be-f9e5-4f35-83eb-8c7b3257ea95,daily,14,2023-01-20T08:48:08.250Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
220,alphafront,,https://app.snyk.io/org/alphafront/project/e42de57d-b33b-4be7-8103-3640552eda29,daily,0,2023-01-20T08:47:45.229Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
221,alphafront,,https://app.snyk.io/org/alphafront/project/95b2182c-274b-40f4-84eb-0d6c27c58260,daily,37,2023-01-20T08:39:53.551Z,"IssueCounts(low=0, medium=4, high=1, critical=0)",True
222,alphafront,,https://app.snyk.io/org/alphafront/project/987d6c2f-ff85-4440-9b59-04aa0ff2c475,daily,154,2023-01-20T08:30:02.602Z,"IssueCounts(low=2, medium=4, high=1, critical=0)",True
223,alphafront,,https://app.snyk.io/org/alphafront/project/7adeeb60-532a-4e0c-becc-3e7a9555ad11,daily,414,2023-01-20T08:23:54.459Z,"IssueCounts(low=371, medium=28, high=4, critical=1)",True
224,alphafront,,https://app.snyk.io/org/alphafront/project/af5a3238-bd48-4e2b-a87b-850f94113c87,daily,0,2023-01-20T08:21:02.719Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
225,alphafront,,https://app.snyk.io/org/alphafront/project/be4583e8-6357-4f9f-9b50-0632d732f67d,daily,6,2023-01-20T08:06:00.185Z,"IssueCounts(low=0, medium=4, high=1, critical=0)",True
226,alphafront,,https://app.snyk.io/org/alphafront/project/2e096fb6-aa65-462b-a964-9c5bf106d248,daily,34,2023-01-20T08:05:41.001Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
227,alphafront,,https://app.snyk.io/org/alphafront/project/e65baa09-7a39-40ab-b732-5688d2a2840c,daily,206,2023-01-20T07:51:03.363Z,"IssueCounts(low=1, medium=4, high=3, critical=0)",True
228,alphafront,,https://app.snyk.io/org/alphafront/project/0a1ed36b-dd8f-4071-8dd3-09191c186b80,daily,96,2023-01-20T07:50:49.116Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
229,alphafront,,https://app.snyk.io/org/alphafront/project/3d99a6f0-ffb9-4b0a-8fa4-4be749af655e,weekly,0,2023-01-20T07:48:28.781Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
230,alphafront,,https://app.snyk.io/org/alphafront/project/38df0418-d7b4-4d0e-8b8d-76607b2b39fc,daily,39,2023-01-20T07:32:10.646Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
231,alphafront,,https://app.snyk.io/org/alphafront/project/b8fd1f0f-47ff-4381-8b50-5e532a12a1c6,daily,2,2023-01-20T07:31:16.386Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
232,alphafront,,https://app.snyk.io/org/alphafront/project/d23ddc42-590f-4e6a-a85e-a77c1dbf0a8c,daily,70,2023-01-20T07:01:21.306Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
233,alphafront,,https://app.snyk.io/org/alphafront/project/452d0c8d-ed31-49bc-81be-a4aaa1afec33,daily,39,2023-01-20T06:57:37.553Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
234,alphafront,,https://app.snyk.io/org/alphafront/project/539536a7-9203-4fce-a854-0608457a05e2,daily,16,2023-01-20T06:54:03.848Z,"IssueCounts(low=0, medium=3, high=1, critical=0)",True
235,alphafront,,https://app.snyk.io/org/alphafront/project/034fb5d6-040e-4792-8222-c4d3da240ddf,weekly,0,2023-01-20T06:49:42.996Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
236,alphafront,,https://app.snyk.io/org/alphafront/project/01509af0-2fc8-4fbf-8945-417104e5b678,daily,1,2023-01-20T06:43:10.398Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
237,alphafront,,https://app.snyk.io/org/alphafront/project/f9a7bd64-3802-4e77-ae3f-a59a8d5f2525,daily,7,2023-01-20T06:41:50.602Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
238,alphafront,,https://app.snyk.io/org/alphafront/project/3d1385b5-db3c-44e2-b3ec-b3dd2df642d7,daily,0,2023-01-20T06:41:13.556Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
